,accel,accel,accel,gyro,gyro,gyro,mag,mag,mag,Q,Q,Q,Q
,x,y,z,x,y,z,x,y,z,w,x,y,z
time,,,,,,,,,,,,,
1773726884638,-0.5927901893965014,2.840578341076783,9.191442436094505,0.17007898628482776,0.22528009920506809,0.10252163873318092,-28.233133528393623,-11.963406324620266,-33.880181932273295,0.99997175,0.0073632766,0.001544775,-1.1374928e-05
1773726884643,-0.5669045953684702,2.8218554000175367,9.20706587090086,0.15021824008899093,0.20226710707664008,0.09326333875627708,-28.229466244000044,-11.983328291875614,-33.78744182038863,0.9998933,0.014308334,0.002943761,-4.2124815e-05
1773726884648,-0.5414294918795145,2.803243486474356,9.223168654235316,0.13058328921408247,0.17940901591555725,0.08390454290161109,-28.226087054983413,-12.002653067725193,-33.69548553937612,0.99977374,0.02085406,0.0042046807,-8.7704524e-05
1773726884653,-0.5168087815850315,2.7850024889021228,9.239664441686983,0.11137903866946797,0.1569019388908798,0.07448192892095919,-28.22268947135755,-12.021290610435626,-33.60500699194876,0.9996207,0.027019508,0.0053362628,-0.00014423791
1773726884658,-0.4934763572584416,2.7673917294911194,9.256452151431994,0.09280377597806758,0.1349365499646461,0.0650347977440071,-28.21895420323317,-12.039173389555046,-33.51666093273602,0.99944097,0.032823846,0.006348108,-0.00020848587
1773726884663,-0.47184859991817896,2.750666009067644,9.273416304697257,0.07504585826063224,0.1136950705207426,0.0556049097817488,-28.214555472868245,-12.056257143483835,-33.43105534184048,0.9992406,0.038286287,0.007250549,-0.0002778076
1773726884668,-0.45231707183562553,2.7350716200186,9.290427731976644,0.0582805739500706,0.09334842725029467,0.04623626797007114,-28.209167839275224,-12.072520953743753,-33.34874512720445,0.9990241,0.043426014,0.0080544995,-0.00035011652
1773726884673,-0.4352415402045839,2.7208423934668886,9.307344654238758,0.042667240234841405,0.07405363620619955,0.0369748455726299,-28.2024734079338,-12.087966630223164,-33.27022723912077,0.99879616,0.04826215,0.0087713115,-0.0004238326
1773726884678,-0.4209434634718806,2.7081958485930686,9.324014139423653,0.028346592577873718,0.05595146274527007,0.02786825785030114,-28.19416928150893,-12.10261742131531,-33.195937239989696,0.9985599,0.052813627,0.00941261,-0.00049783103
1773726884683,-0.4097000659824657,2.697329512486257,9.340273925149683,0.015438516705585196,0.03916440080612186,0.018965377909282013,-28.183975093393048,-12.116516082522184,-33.126247331547646,0.9983183,0.05709915,0.009990141,-0.0005713894
1773726884688,-0.4017391177505167,2.6884174781498267,9.355954588964844,0.0040401664450614785,0.02379500778240863,0.010315898338629588,-28.171640454859343,-12.12972235622086,-33.061465801415814,0.9980737,0.061137114,0.010515621,-0.00064413546
1773726884693,-0.39723452494984013,2.6816072662434842,9.37088203791658,-0.005775497134858667,0.009924623323693104,0.001969841614049264,-28.15695213905878,-12.142309933335348,-33.00183781207588,0.99782795,0.06494554,0.011000582,-0.0007159939
1773726884698,-0.3963028232902782,2.67701705279546,9.384880279924916,-0.013960718472081711,-0.0023875080739825983,-0.006022976352000505,-28.139740821382947,-12.154362984093888,-32.947547419373066,0.9975822,0.06854195,0.01145622,-0.00078713486
1773726884703,-0.39900065102662374,2.6747333204759376,9.397774430672808,-0.020493494524452746,-0.013104699631856056,-0.013613523726288806,-28.119887196138162,-12.165972359379154,-32.89872067540396,0.9973375,0.07194335,0.011893263,-0.00085792545
1773726884708,-0.4053232611913219,2.674808985122122,9.40939390171647,-0.02537764793140697,-0.022212867879884805,-0.02075416417260441,-28.097327294237836,-12.177231575942312,-32.855429643099434,0.9970945,0.07516612,0.01232183,-0.00092888303
1773726884713,-0.41520411405049223,2.6772620421115882,9.41957570849782,-0.028642427832340528,-0.02972016798915296,-0.027399293697776442,-28.07205683582962,-12.188232707555784,-32.81769712776864,0.9968536,0.07822596,0.012751315,-0.0010006323
1773726884718,-0.4285155710881097,2.682074768987214,9.42816783112421,-0.03034164937838366,-0.035656234102004365,-0.0335059932473951,-28.04413446543878,-12.199062309700388,-32.78550191498398,0.9966151,0.081137836,0.013190278,-0.0010738656
1773726884723,-0.44507069138840094,2.689193511565605,9.435032556356823,-0.030552392198966532,-0.040071047967433056,-0.03903468630865302,-28.013683735228284,-12.209797507379186,-32.75878429494749,0.9963788,0.08391586,0.013646342,-0.0011493064
1773726884728,-0.4646261104972549,2.6985290707593776,9.440049726378676,-0.02937328680704931,-0.04303346656678562,-0.04394978988963795,-27.980893724138053,-12.220502373973678,-32.737451651185154,0.9961446,0.08657332,0.014126117,-0.001227678
1773726884733,-0.48688596110084875,2.7099576966844974,9.44311981872208,-0.0269224259622906,-0.04462944595862089,-0.04822034656486647,-27.94601820664749,-12.23122472365723,-32.721383896171204,0.9959124,0.08912256,0.014635139,-0.0013096745
