,accel,accel,accel,gyro,gyro,gyro,mag,mag,mag,Q,Q,Q,Q
,x,y,z,x,y,z,x,y,z,w,x,y,z
time,,,,,,,,,,,,,
1229.865,1.08205950703648,3.9243875339595387,-8.819584477672478,0.12215795403298449,0.44990110478671175,-0.60162312420757,55.456611085195725,101.75856476988064,-122.92365162136942,0.6687674,0.72810495,-0.10172418,0.11074985
1229.865,1.1053463628990912,3.9340585476554013,-8.862955181963525,0.061372959722812745,0.3418329436963319,-0.3892120276578168,55.01406198622223,101.73667241485528,-122.89062748949573,0.6527228,0.7427172,-0.098632455,0.11223145
1229.865,1.1394931327076263,3.9439343006888916,-8.923597443871154,-0.15307883262843552,0.1696615095857565,-0.1982792932524607,54.35119183270864,101.65955521839969,-122.88130116405942,0.6368222,0.75661474,-0.09549427,0.11345769
1230.315,1.1787147592167255,3.9527504782419105,-8.989057259611643,-0.43978193863821957,-0.03239981755692544,-0.028541074811607572,53.62921505283774,101.53149891472863,-122.88652140169482,0.621109,0.76980364,-0.09234304,0.11445013
1230.315,1.2150611974207344,3.959302397599033,-9.041892622087637,-0.7072543517766843,-0.2308035544157375,0.11806233201524037,53.03055830262129,101.36782874338635,-122.88534559625009,0.6056263,0.78229475,-0.08919859,0.11521888
1230.315,1.240502883872373,3.962746703660895,-9.06442990393418,-0.879012843854782,-0.4013549511885208,0.23754374349247087,52.709846084054796,101.19154414357531,-122.85098437452739,0.5904188,0.7941012,-0.086069666,0.11576193
1230.315,1.2493889839363883,3.962820851120221,-9.044694825137592,-0.9116060509336633,-0.5334642739316948,0.32732001483286866,52.752509374677125,101.02665091553494,-122.76055930297417,0.5755333,0.80523753,-0.08295877,0.11606891
1230.315,1.240422628620313,3.9599082544999322,-8.981476155592732,-0.8009335039088081,-0.629855764150281,0.3911147592474891,53.152162535452966,100.8901706770859,-122.60643144687778,0.56101465,0.8157192,-0.079867706,0.1161282
1230.315,1.2174137608740512,3.9549239041561863,-8.886551493538487,-0.5763674070197307,-0.7029576627218053,0.44250789444682104,53.812607292790595,100.78558054945715,-122.40521707746427,0.546902,0.8255656,-0.076802485,0.115935735
1230.465,1.1884646747535024,3.949054475995568,-8.782918510332749,-0.28620299456311016,-0.7697642168227145,0.5046045786725426,54.57350750982054,100.70033042405339,-122.2000991409989,0.53321975,0.8348012,-0.073776044,0.11550274
1230.465,1.163774433664565,3.943437430808352,-8.699181247286125,0.01960442990873819,-0.8467779358351541,0.6047948129845042,55.25237429285042,100.60901722467983,-122.05333136855677,0.5199716,0.8434588,-0.07080843,0.11486011
1230.465,1.1527244159673031,3.938885635016357,-8.661592990359246,0.3033313950362502,-0.9460197429276445,0.7657198116404997,55.69128816361218,100.48199931091824,-122.02888904304898,0.5071393,0.8515792,-0.067923956,0.114056684
1230.465,1.1611578050535716,3.93574755707682,-8.686170101548832,0.5459439728765116,-1.072449026745633,0.9954603186447489,55.79586842041707,100.29723408476451,-122.16918409032193,0.4946871,0.85920763,-0.06514631,0.11315073
1230.465,1.1897037490235856,3.933942530199184,-8.773418143974583,0.7452961711994395,-1.2227704004334357,1.2807697040418995,55.55650867037285,100.05159926473962,-122.47315405445903,0.4825748,0.86638784,-0.06249353,0.11219739
1230.465,1.2336482820534695,3.9331441144670674,-8.907474648341408,0.9083954956276201,-1.3855862261201952,1.5864541235565086,55.04699075160486,99.76753384237365,-122.88429877828875,0.47077227,0.8731568,-0.059974693,0.111237034
1230.615,1.2843461300147618,3.9330277053274805,-9.06009834681022,1.041967868474274,-1.5430130609760742,1.861935793180725,54.40175162681926,99.49183091656742,-123.2954039710182,0.4592696,0.8795405,-0.057589505,0.110288806
1230.615,1.3316797471937436,3.933474095497609,-9.198379241408283,1.1456244665968183,-1.6739309231644883,2.053385586883637,53.77859687274362,99.2856869339329,-123.57188393077296,0.4480801,0.88555354,-0.055330407,0.10935106
1230.615,1.3667698693094794,3.9346396557655274,-9.293835463649321,1.2103263609012962,-1.7587562649311497,2.117630476422049,53.31711533276821,99.20802949415352,-123.58924508964098,0.43723696,0.8912032,-0.05318607,0.10840711
1230.615,1.3841181418475643,3.9368602201810248,-9.330114638619873,1.2223416760131238,-1.7850129843434646,2.033242981299917,53.103693701022245,99.29675546050834,-123.27432161835063,0.4267834,0.8964922,-0.05114439,0.10743282
1230.615,1.382606893671569,3.940428393657564,-9.306981512657828,1.1705474749048708,-1.7522604938035784,1.805182307077419,53.15188545257262,99.55384726871236,-122.63695961356068,0.4167626,0.9014249,-0.04919473,0.10640434
1230.615,1.3651904027663044,3.945344012871067,-9.239488072422917,1.0536408755685358,-1.6745211545511154,1.4617380118483014,53.40267008511643,99.93977527056384,-121.7802228923154,0.40720558,0.90601027,-0.047328655,0.10530368
1231.065,1.337532616662968,3.9511595183183883,-9.152770274673479,0.8840018591661211,-1.5785987561568662,1.0453804215158558,53.743986990375,100.38012343277782,-120.8829845828441,0.39812234,0.91026545,-0.045539815,0.10412208
1231.065,1.3061343216940746,3.957014312331077,-9.074273130508288,0.6864083302659071,-1.4977306977288447,0.6012813132959665,54.04409777809565,100.78365514151709,-120.15734400766661,0.3894973,0.91421604,-0.043823306,0.10286072
1231.065,1.276565712583731,3.961882050863913,-9.02592646540307,0.4918878044452893,-1.4616494805704705,0.16784317278465688,54.18991514086651,101.06722415522725,-119.79188045988978,0.3812921,0.917894,-0.04217505,0.10152906
1231.065,1.2522819322061935,3.9649667991896598,-9.018660073435179,0.3288676816580799,-1.485792240278717,-0.22765683622982263,54.12017906431804,101.18031936180864,-119.89730582144522,0.37345526,0.9213334,-0.040591642,0.10014168
1231.065,1.2342291423771294,3.9661115131715037,-9.050740224203587,0.21477408934204986,-1.5633865591763894,-0.567685908646544,53.84455121953424,101.12158256809187,-120.47145718471158,0.36593574,0.9245648,-0.039070487,0.09871459
1231.065,1.221163977446866,3.9660554667603174,-9.110071121964417,0.15102742805141917,-1.663882849708039,-0.8393493533591336,53.443126669694884,100.94165475269368,-121.39533887509992,0.35869515,0.9276116,-0.037610058,0.09726232
1231.215,1.2104143391796989,3.966411032470587,-9.179309609081523,0.12314161533961479,-1.7395307696410536,-1.0291857007509042,53.04582899469272,100.73067130446006,-122.46259614548349,0.3517147,0.93048835,-0.03620996,0.09579624
1231.215,1.198756968412889,3.9693177679166425,-9.241827112701074,0.10585442772090889,-1.7391989214433383,-1.1213657844255465,52.79654550147422,100.59344151654985,-123.43438487655024,0.34499478,0.9332019,-0.034870517,0.09432383
1231.215,1.1831635656096116,3.9768453131434067,-9.286469624702137,0.07153962225028507,-1.6256985315327692,-1.1009890552259645,52.81131981330721,100.61930428664621,-124.10355957968943,0.3385494,0.9357538,-0.03359192,0.09284838
1231.215,1.1613078986628553,3.9903164145451133,-9.309696522191167,-0.0008708680010864638,-1.3909909811841124,-0.9614861387629602,53.142153420936836,100.85553086763709,-124.34914736217794,0.33239803,0.9381447,-0.03237329,0.09136888
1231.215,1.1318511627734709,4.009769740067069,-9.314753737252719,-0.11930368501694043,-1.0636272726736773,-0.7127919867137884,53.757112070694845,101.29226870797729,-124.1652041579862,0.32655683,0.9403766,-0.031211833,0.08987983
1231.215,1.0945748808703732,4.033757516358545,-9.308642631069969,-0.2763161179483309,-0.7048684102489862,-0.38603343244882743,54.54340559115517,101.86360478434042,-123.65629218199581,0.32103264,0.9424555,-0.030102547,0.08837204
1231.365,1.0504010544267195,4.059579018620072,-9.29837858454415,-0.45181363214181175,-0.39363690477418867,-0.03145410467543463,55.33378828439838,102.46443907021334,-123.00222661857094,0.3158202,0.94439095,-0.029038783,0.0868341
1231.365,1.0012680044821263,4.083916285405364,-9.288144012370806,-0.6197566065104038,-0.20450540282117152,0.29116869314416655,55.94972830952022,102.97807417849678,-122.40396395134339,0.31090355,0.9461955,-0.028013336,0.085255034
1231.365,0.9497825882839208,4.103707445059304,-9.278421972399393,-0.7567082735257378,-0.1857957061364634,0.5273028999700672,56.24942901151955,103.3062992852227,-122.02759117976962,0.30626017,0.94788253,-0.027019821,0.08362699
1231.365,0.8985993580404015,4.117010089764411,-9.267278474674933,-0.8495760989100194,-0.34529681427317704,0.6430109998452177,56.16678704285055,103.39327017898704,-121.96286314428184,0.3018657,0.9494646,-0.026053654,0.0819471
1231.365,0.8495953654477342,4.123600739809507,-9.253018656882777,-0.9002054201535392,-0.6487183804788536,0.6356526561426421,55.72962665379463,103.23675145691608,-122.20709381507947,0.29769796,0.9509524,-0.025112256,0.08021742
1231.365,0.8030703013231741,4.125129204149921,-9.23684920863194,-0.9254724571679787,-1.0314864937698007,0.5361285536884877,55.05158019397237,102.88444950454756,-122.67658756703143,0.2937382,0.95235455,-0.024194336,0.0784426
1231.665,0.7573193989050181,4.124774711905653,-9.224169001992404,-0.9528804654324573,-1.4195009163890882,0.40171844577843047,54.29999636857557,102.41776735733727,-123.2392091911692,0.28997102,0.9536784,-0.023298558,0.07662605
1231.665,0.7089132710059031,4.126492747467337,-9.223682997469092,-1.0129828500549831,-1.7509851421506148,0.3017740029828589,53.64967118726745,101.92881660546597,-123.7559303544759,0.2863828,0.9549305,-0.022422241,0.074765965
1231.665,0.6538320021908658,4.134053580982685,-9.244461429142588,-1.1308597809112066,-1.9910957019941706,0.30084424004747906,53.23651887366218,101.49786296664124,-124.11789018482592,0.28296065,0.9561176,-0.021560896,0.07285377
1231.665,0.5892756557564696,4.150123742535498,-9.291975451326847,-1.3191087490369626,-2.133900323723806,0.4443924917782562,53.12502235127151,101.17732703536328,-124.26866436565398,0.27969328,0.95724577,-0.0207091,0.07087656
1231.665,0.515623262656222,4.175620027324613,-9.364663159026076,-1.5743206399682548,-2.191669216560174,0.7509797621106417,53.29848513078052,100.9856313998522,-124.2075336102824,0.27657267,0.9583195,-0.019862754,0.0688241
1231.665,0.437791075205334,4.209484714572138,-9.45249565784159,-1.8779589031184405,-2.177039951546951,1.2122492702715566,53.67340676543444,100.91075404771888,-123.97620174659686,0.27359712,0.95934045,-0.019021884,0.0666983
1231.815,0.3652787311494841,4.248919033423859,-9.538338432011656,-2.20126336014458,-2.0871151860382624,1.799314910396263,54.13141540754682,100.92055084348621,-123.63631125349193,0.27077255,0.96030635,-0.018192844,0.0645217
1231.815,0.31053218080688383,4.290002241839719,-9.601889448024917,-2.512654065346076,-1.8982461374528605,2.4722878562637014,54.55687454338242,100.97557246758875,-123.24679049947808,0.26811236,0.96121126,-0.017389055,0.062341604
1231.815,0.2858164762399967,4.328541781167396,-9.625010788787476,-2.785454406149647,-1.5759506639231902,3.189282271557026,54.86735221601163,101.04038222939234,-122.84840365084065,0.26563525,0.96204686,-0.01662974,0.060227662
1231.815,0.2993942041363535,4.360958436301684,-9.596728761870194,-3.0037674502740117,-1.097627314340578,3.912269550978578,55.02779388631007,101.09081594164127,-122.45894606399152,0.2633612,0.9628044,-0.0159369,0.05826264
