,accel,accel,accel,gyro,gyro,gyro,mag,mag,mag,Q,Q,Q,Q
,x,y,z,x,y,z,x,y,z,w,x,y,z
time,,,,,,,,,,,,,
245973,1.06783,3.921762,-8.815585,0.0008401736526946,0.0063775089820359,-0.012298868263473,3.572000014470733,-14.529216194314174,-159.137841726235,0.6367139,0.7566229,-0.09575581,0.113789015
246063,1.245004,3.964859,-9.040644,-0.0151388263473053,-0.0064064910179641,0.004746131736527,-0.3554340283875601,-15.47390334768801,-158.28829378480194,0.6209724,0.7698078,-0.09267839,0.11489167
246063,1.245004,3.964859,-9.040644,-0.0151388263473053,-0.0064064910179641,0.004746131736527,-0.3554340283875601,-15.47390334768801,-158.28829378480194,0.6054739,0.7823009,-0.08955117,0.11570433
246063,1.245004,3.964859,-9.040644,-0.0151388263473053,-0.0064064910179641,0.004746131736527,-0.3554340283875601,-15.47390334768801,-158.28829378480194,0.59025586,0.7941159,-0.08640248,0.11624381
246063,1.245004,3.964859,-9.040644,-0.0151388263473053,-0.0064064910179641,0.004746131736527,-0.3554340283875601,-15.47390334768801,-158.28829378480194,0.5753508,0.8052705,-0.08325765,0.11652878
246063,1.245004,3.964859,-9.040644,-0.0151388263473053,-0.0064064910179641,0.004746131736527,-0.3554340283875601,-15.47390334768801,-158.28829378480194,0.56078655,0.8157852,-0.08013878,0.116579175
246063,1.245004,3.964859,-9.040644,-0.0151388263473053,-0.0064064910179641,0.004746131736527,-0.3554340283875601,-15.47390334768801,-158.28829378480194,0.54658586,0.8256828,-0.07706485,0.116415605
246093,1.158811,3.936128,-8.681508,0.0061671736526946,-0.0191894910179641,0.015399131736527,4.104280864151915,-17.029412633087873,-157.83660198455428,0.5329571,0.8348929,-0.0739929,0.11591205
246093,1.158811,3.936128,-8.681508,0.0061671736526946,-0.0191894910179641,0.015399131736527,4.104280864151915,-17.029412633087873,-157.83660198455428,0.5197271,0.8435408,-0.07100433,0.115243256
246093,1.158811,3.936128,-8.681508,0.0061671736526946,-0.0191894910179641,0.015399131736527,4.104280864151915,-17.029412633087873,-157.83660198455428,0.50690544,0.8516536,-0.06810867,0.11442961
246093,1.158811,3.936128,-8.681508,0.0061671736526946,-0.0191894910179641,0.015399131736527,4.104280864151915,-17.029412633087873,-157.83660198455428,0.4944985,0.8592586,-0.065313175,0.11349055
246093,1.158811,3.936128,-8.681508,0.0061671736526946,-0.0191894910179641,0.015399131736527,4.104280864151915,-17.029412633087873,-157.83660198455428,0.48250932,0.86638296,-0.06262298,0.11244442
246093,1.158811,3.936128,-8.681508,0.0061671736526946,-0.0191894910179641,0.015399131736527,4.104280864151915,-17.029412633087873,-157.83660198455428,0.4709386,0.8730535,-0.060041454,0.11130836
246123,1.374293,3.936128,-9.299221,0.0232111736526946,-0.0298424910179641,0.038835131736527,0.6229728653726859,-18.760908800288405,-159.62309853355183,0.45933026,0.87947625,-0.05770479,0.11048693
246123,1.374293,3.936128,-9.299221,0.0232111736526946,-0.0298424910179641,0.038835131736527,0.6229728653726859,-18.760908800288405,-159.62309853355183,0.44814098,0.88548553,-0.05546141,0.10958666
246123,1.374293,3.936128,-9.299221,0.0232111736526946,-0.0298424910179641,0.038835131736527,0.6229728653726859,-18.760908800288405,-159.62309853355183,0.43736666,0.8911059,-0.05331263,0.10862099
246123,1.374293,3.936128,-9.299221,0.0232111736526946,-0.0298424910179641,0.038835131736527,0.6229728653726859,-18.760908800288405,-159.62309853355183,0.42700186,0.8963614,-0.05125874,0.10760223
246123,1.374293,3.936128,-9.299221,0.0232111736526946,-0.0298424910179641,0.038835131736527,0.6229728653726859,-18.760908800288405,-159.62309853355183,0.41703954,0.9012749,-0.049299106,0.106541574
246123,1.374293,3.936128,-9.299221,0.0232111736526946,-0.0298424910179641,0.038835131736527,0.6229728653726859,-18.760908800288405,-159.62309853355183,0.40747157,0.9058685,-0.047432393,0.1054491
246213,1.278523,3.96007,-9.040644,0.0072321736526946,-0.0277114910179641,-0.0016458682634729,1.2168884110248055,-15.55077560344376,-153.6427225794756,0.39853373,0.9100774,-0.04561323,0.10416074
246213,1.278523,3.96007,-9.040644,0.0072321736526946,-0.0277114910179641,-0.0016458682634729,1.2168884110248055,-15.55077560344376,-153.6427225794756,0.38996455,0.9140131,-0.043888282,0.10286695
246213,1.278523,3.96007,-9.040644,0.0072321736526946,-0.0277114910179641,-0.0016458682634729,1.2168884110248055,-15.55077560344376,-153.6427225794756,0.38175324,0.9176938,-0.04225413,0.10157438
246213,1.278523,3.96007,-9.040644,0.0072321736526946,-0.0277114910179641,-0.0016458682634729,1.2168884110248055,-15.55077560344376,-153.6427225794756,0.3738886,0.9211365,-0.040707167,0.100288846
246213,1.278523,3.96007,-9.040644,0.0072321736526946,-0.0277114910179641,-0.0016458682634729,1.2168884110248055,-15.55077560344376,-153.6427225794756,0.3663594,0.9243575,-0.03924369,0.09901534
246213,1.278523,3.96007,-9.040644,0.0072321736526946,-0.0277114910179641,-0.0016458682634729,1.2168884110248055,-15.55077560344376,-153.6427225794756,0.3591541,0.9273718,-0.03785992,0.09775809
246243,1.1636,3.984012,-9.289644,-0.0002248263473053,-0.0255814910179641,-0.019755868263473,0.09068664953595866,-16.2607120533518,-160.92433544551326,0.35210302,0.93028796,-0.03642358,0.09623438
246243,1.1636,3.984012,-9.289644,-0.0002248263473053,-0.0255814910179641,-0.019755868263473,0.09068664953595866,-16.2607120533518,-160.92433544551326,0.34535912,0.93301725,-0.03506948,0.09474321
246243,1.1636,3.984012,-9.289644,-0.0002248263473053,-0.0255814910179641,-0.019755868263473,0.09068664953595866,-16.2607120533518,-160.92433544551326,0.33891073,0.93557215,-0.033793192,0.09328702
246243,1.1636,3.984012,-9.289644,-0.0002248263473053,-0.0255814910179641,-0.019755868263473,0.09068664953595866,-16.2607120533518,-160.92433544551326,0.33274657,0.9379649,-0.032590445,0.091867805
246243,1.1636,3.984012,-9.289644,-0.0002248263473053,-0.0255814910179641,-0.019755868263473,0.09068664953595866,-16.2607120533518,-160.92433544551326,0.32685533,0.94020647,-0.031457108,0.09048703
246243,1.1636,3.984012,-9.289644,-0.0002248263473053,-0.0255814910179641,-0.019755868263473,0.09068664953595866,-16.2607120533518,-160.92433544551326,0.3212262,0.9423075,-0.030389203,0.089145824
246273,0.948118,4.108513,-9.270491,-0.0130078263473053,-0.0021444910179641,0.011137131736527,5.074446870296635,-11.730231402366098,-157.2862571820109,0.31610692,0.9442393,-0.029248783,0.087368704
246273,0.948118,4.108513,-9.270491,-0.0130078263473053,-0.0021444910179641,0.011137131736527,5.074446870296635,-11.730231402366098,-157.2862571820109,0.31121823,0.9460511,-0.028177163,0.08565384
