,accel,accel,accel,gyro,gyro,gyro,mag,mag,mag,Q,Q,Q,Q
,x,y,z,x,y,z,x,y,z,w,x,y,z
time,,,,,,,,,,,,,
1773726885168,-0.49232325,2.8483562,9.413962,0.036650836,0.014660334,-0.07207998,83.175,42.600002,-452.475,,,,
1773726885173,-0.4851448,2.810071,9.425926,0.04031592,0.009773556,-0.076966755,83.55,42.9,-452.1,,,,
1773726885178,-0.5138587,2.812464,9.435498,0.041537613,0.0061084726,-0.083075225,83.55,42.600002,-451.80002,,,,
1773726885183,-0.49950173,2.8411777,9.433105,0.043981,0.0012216945,-0.087962,83.55,42.600002,-451.80002,,,,
1773726885188,-0.5306084,2.850749,9.397213,0.047646087,-0.0036650836,-0.092848785,82.875,42.525,-452.55002,,,,
1773726885193,-0.5712864,2.8148568,9.382855,0.04886778,-0.0061084726,-0.09773556,82.875,42.525,-452.55002,,,,
1773726885198,-0.6119644,2.824428,9.339785,0.047646087,-0.0061084726,-0.10140064,82.875,42.600002,-452.25003,,,,
1773726885203,-0.657428,2.8196423,9.337392,0.047646087,-0.0061084726,-0.10384403,82.875,42.600002,-452.25003,,,,
1773726885208,-0.6837491,2.850749,9.339785,0.04886778,-0.004886778,-0.10750912,83.475006,42.15,-452.17502,,,,
1773726885213,-0.698106,2.8052855,9.3613205,0.05131117,-0.004886778,-0.108730815,83.475006,42.15,-452.17502,,,,
1773726885218,-0.76749784,2.771786,9.390035,0.052532863,-0.004886778,-0.1123959,83.55,42.15,-452.02502,,,,
1773726885223,-0.8129615,2.8196423,9.370892,0.05986303,-0.002443389,-0.11606098,83.55,42.15,-452.02502,,,,
1773726885228,-0.84167534,2.8005,9.34457,0.067193195,-0.002443389,-0.120947756,83.325005,42.300003,-452.325,,,,
1773726885233,-0.86560357,2.8555348,9.366106,0.07330167,-0.0036650836,-0.123391144,83.325005,42.300003,-452.325,,,,
1773726885238,-0.9445667,2.891427,9.327821,0.07818845,-0.004886778,-0.12583454,83.625,42.15,-452.17502,,,,
1773726885243,-0.96849495,2.946462,9.296714,0.083075225,-0.004886778,-0.123391144,83.625,42.15,-452.17502,,,,
1773726885248,-0.9637093,2.9967113,9.232108,0.08429692,-0.0036650836,-0.11850437,82.950005,42.0,-451.725,,,,
1773726885253,-0.994816,3.0230322,9.155538,0.08185353,0.0012216945,-0.11361759,82.950005,42.0,-451.725,,,,
1773726885258,-1.0163515,3.0206394,9.09811,0.07818845,0.007330167,-0.105065726,83.325005,42.300003,-452.475,,,,
