,accel,accel,accel,gyro,gyro,gyro,mag,mag,mag,Q,Q,Q,Q
,x,y,z,x,y,z,x,y,z,w,x,y,z
time,,,,,,,,,,,,,
1773727375223,0.7686943,3.9251266,13.764114,0.38239038,-0.19302773,-0.5522059,117.450005,9.900001,-447.00003,,,,
1773727375228,0.52941203,4.310371,13.881362,0.40682426,-0.23700874,-0.58885676,117.450005,9.900001,-447.00003,,,,
1773727375233,0.3260221,4.6022954,13.974683,0.42148462,-0.28221142,-0.61084723,117.450005,9.900001,-447.00003,,,,
1773727375238,0.12981063,4.834399,14.041681,0.43492326,-0.3310792,-0.6181774,117.450005,9.900001,-447.00003,,,,
1773727375243,-0.08554341,4.961219,14.084752,0.4459185,-0.38361207,-0.6096256,117.37501,9.075001,-445.575,,,,
1773727375248,-0.28414768,5.085645,14.04886,0.45569205,-0.43614495,-0.5949652,117.37501,9.075001,-445.575,,,,
1773727375253,-0.43728834,5.0976095,13.960325,0.4654656,-0.48623443,-0.57297474,117.825005,9.3,-446.62503,,,,
1773727375258,-0.49232325,5.1119666,13.859827,0.47523916,-0.5326588,-0.55342764,117.825005,9.3,-446.62503,,,,
1773727375263,-0.42532423,5.150252,13.804792,0.48379102,-0.5815266,-0.53754556,117.525,8.55,-445.35,,,,
1773727375268,-0.23389842,5.2794642,13.649259,0.49845135,-0.62795097,-0.5326588,117.525,8.55,-445.35,,,,
1773727375273,-0.066400826,5.4038906,13.36212,0.52532864,-0.6853706,-0.5509842,117.675,8.325001,-443.85,,,,
1773727375278,0.019740786,5.604888,12.969697,0.53754556,-0.70125264,-0.56930965,117.675,8.325001,-443.85,,,,
1773727375283,-0.0041874396,5.887241,12.14178,0.539989,-0.687814,-0.57663983,118.50001,8.325001,-444.67502,,,,
1773727375288,-0.020937199,6.035596,11.857035,0.52655035,-0.6462764,-0.56075776,118.50001,8.325001,-444.67502,,,,
1773727375293,-0.37986058,6.4854465,11.074581,0.49722967,-0.57663983,-0.5155551,117.825005,8.625,-443.7,,,,
1773727375298,-0.62871414,6.7151575,10.526625,0.4459185,-0.4850127,-0.42514968,117.825005,8.625,-443.7,,,,
1773727375303,-0.89431745,6.7893353,10.20838,0.36650836,-0.3542914,-0.29198498,118.05,9.225,-444.075,,,,
1773727375308,-1.0378869,6.6744795,10.182058,0.2736596,-0.21501824,-0.120947756,117.600006,8.775001,-443.40002,,,,
1773727375313,-1.0259227,6.212665,10.454841,0.1808108,-0.08674031,0.057419643,117.600006,8.775001,-443.40002,,,,
1773727375318,-0.76510507,5.58096,10.816156,0.10262234,0.0036650836,0.21746163,118.575005,8.625,-443.62503,,,,
1773727375323,-0.43489552,4.8176494,11.057832,0.043981,0.0659715,0.3347443,118.575005,8.625,-443.62503,,,,
1773727375328,-0.1381855,4.1165524,11.352149,-0.009773556,0.0904054,0.42881477,118.725006,8.400001,-442.725,,,,
1773727375333,0.16570297,3.4752758,11.641681,-0.028098974,0.06352811,0.44836187,118.725006,8.400001,-442.725,,,,
1773727375338,0.70169526,2.6377878,11.873784,-0.030542362,0.0036650836,0.43858832,118.425,9.0,-443.85,,,,
1773727375343,0.84765744,2.4152553,11.864213,-0.02687728,-0.0684149,0.40560257,118.425,9.0,-443.85,,,,
1773727375348,1.2927225,1.9630119,11.495718,-0.02443389,-0.13438639,0.3567348,117.75001,8.625,-443.1,,,,
