,accel,accel,accel,gyro,gyro,gyro,mag,mag,mag,Q,Q,Q,Q
,x,y,z,x,y,z,x,y,z,w,x,y,z
time,,,,,,,,,,,,,
1229.415,1.201908,3.964859,-9.236971,1.9402742269975213,-0.8553395298282952,1.3705798896794414,54.07862022252352,101.16206613273688,-123.1883376933498,0.9987515,0.047808107,-0.014471119,0.0006927016
1229.415,1.201908,3.964859,-9.236971,1.9402742269975213,-0.8553395298282952,1.3705798896794414,54.07862022252352,101.16206613273688,-123.1883376933498,0.995014,0.09547892,-0.028693462,0.0027533488
1229.415,1.201908,3.964859,-9.236971,1.9402742269975213,-0.8553395298282952,1.3705798896794414,54.07862022252352,101.16206613273688,-123.1883376933498,0.9888003,0.14295165,-0.0424382,0.006135325
1229.415,1.201908,3.964859,-9.236971,1.9402742269975213,-0.8553395298282952,1.3705798896794414,54.07862022252352,101.16206613273688,-123.1883376933498,0.9801244,0.1901623,-0.05548437,0.0107649965
1229.415,1.201908,3.964859,-9.236971,1.9402742269975213,-0.8553395298282952,1.3705798896794414,54.07862022252352,101.16206613273688,-123.1883376933498,0.96900207,0.23704167,-0.067622125,0.016542029
1229.415,1.201908,3.964859,-9.236971,1.9402742269975213,-0.8553395298282952,1.3705798896794414,54.07862022252352,101.16206613273688,-123.1883376933498,0.95545197,0.28351364,-0.07865628,0.023339875
1229.565,1.407812,3.912185,-9.385414,0.35335302182368034,1.4640509206407846,0.08881600619227668,56.4968448734331,100.62412620861616,-121.3829372358212,0.93952423,0.32911846,-0.08941115,0.031321026
1229.565,1.407812,3.912185,-9.385414,0.35335302182368034,1.4640509206407846,0.08881600619227668,56.4968448734331,100.62412620861616,-121.3829372358212,0.92122054,0.3741727,-0.09869469,0.040086884
1229.565,1.407812,3.912185,-9.385414,0.35335302182368034,1.4640509206407846,0.08881600619227668,56.4968448734331,100.62412620861616,-121.3829372358212,0.9005742,0.4185795,-0.10636454,0.049437363
1229.565,1.407812,3.912185,-9.385414,0.35335302182368034,1.4640509206407846,0.08881600619227668,56.4968448734331,100.62412620861616,-121.3829372358212,0.87762797,0.4622307,-0.11230896,0.059151087
1229.565,1.407812,3.912185,-9.385414,0.35335302182368034,1.4640509206407846,0.08881600619227668,56.4968448734331,100.62412620861616,-121.3829372358212,0.8524362,0.5050071,-0.11645133,0.06898903
1229.565,1.407812,3.912185,-9.385414,0.35335302182368034,1.4640509206407846,0.08881600619227668,56.4968448734331,100.62412620861616,-121.3829372358212,0.82506704,0.5467798,-0.11875415,0.078699514
1229.715,1.192331,3.893031,-8.940085,-2.1491547399692106,0.1822870371536199,-1.8643398216291809,54.08453963755611,101.19194490461749,-122.58433571086188,0.8106857,0.5672512,-0.11877557,0.08310938
1229.715,1.192331,3.893031,-8.940085,-2.1491547399692106,0.1822870371536199,-1.8643398216291809,54.08453963755611,101.19194490461749,-122.58433571086188,0.79586697,0.5873298,-0.11836262,0.08734864
1229.715,1.192331,3.893031,-8.940085,-2.1491547399692106,0.1822870371536199,-1.8643398216291809,54.08453963755611,101.19194490461749,-122.58433571086188,0.7806666,0.6069557,-0.11753294,0.09137996
1229.715,1.192331,3.893031,-8.940085,-2.1491547399692106,0.1822870371536199,-1.8643398216291809,54.08453963755611,101.19194490461749,-122.58433571086188,0.76514393,0.6260745,-0.11631,0.09516996
1229.715,1.192331,3.893031,-8.940085,-2.1491547399692106,0.1822870371536199,-1.8643398216291809,54.08453963755611,101.19194490461749,-122.58433571086188,0.7493607,0.6446375,-0.11472236,0.09868992
1229.715,1.192331,3.893031,-8.940085,-2.1491547399692106,0.1822870371536199,-1.8643398216291809,54.08453963755611,101.19194490461749,-122.58433571086188,0.7333801,0.66260266,-0.112802744,0.10191632
1229.865,1.06783,3.921762,-8.815585,0.048138404357490804,0.36540434847743103,-0.7046732442843947,55.27704925854159,101.78246850421864,-123.14503572846344,0.7172557,0.68000484,-0.1103868,0.10465383
1229.865,1.06783,3.921762,-8.815585,0.048138404357490804,0.36540434847743103,-0.7046732442843947,55.27704925854159,101.78246850421864,-123.14503572846344,0.7010657,0.696735,-0.10772656,0.10706111
1229.865,1.06783,3.921762,-8.815585,0.048138404357490804,0.36540434847743103,-0.7046732442843947,55.27704925854159,101.78246850421864,-123.14503572846344,0.6848711,0.71277314,-0.10486146,0.109133564
1229.865,1.06783,3.921762,-8.815585,0.048138404357490804,0.36540434847743103,-0.7046732442843947,55.27704925854159,101.78246850421864,-123.14503572846344,0.66873014,0.7281058,-0.10183054,0.11087194
1229.865,1.06783,3.921762,-8.815585,0.048138404357490804,0.36540434847743103,-0.7046732442843947,55.27704925854159,101.78246850421864,-123.14503572846344,0.65269756,0.7427264,-0.098671734,0.112281874
